Year,Price
01/07/11 0:00,4.42
,
01/10/11 0:00,4.49
,
01/11/11 0:00,4.42
,
01/12/11 0:00,4.55
,
01/13/11 0:00,4.48
,
01/14/11 0:00,4.38
,
01/18/11 0:00,4.52
,
01/19/11 0:00,4.48
,
01/20/11 0:00,4.57
,
01/21/11 0:00,4.72
,
01/24/11 0:00,4.72
,
01/25/11 0:00,4.46
,
01/26/11 0:00,4.4
,
01/27/11 0:00,4.41
,
01/28/11 0:00,4.27
,
01/31/11 0:00,4.42
,
02/01/11 0:00,4.42
,
02/02/11 0:00,4.55
,
02/03/11 0:00,4.69
,
02/04/11 0:00,4.48
,
02/07/11 0:00,4.32
,
02/08/11 0:00,4.24
,
02/09/11 0:00,4.22
,
02/10/11 0:00,4.11
,
02/11/11 0:00,3.96
,
02/14/11 0:00,3.89
,
02/15/11 0:00,3.92
,
02/16/11 0:00,3.93
,
02/17/11 0:00,3.9
,
02/18/11 0:00,3.84
,
02/22/11 0:00,3.89
,
02/23/11 0:00,3.83
,
02/24/11 0:00,3.83
,
02/25/11 0:00,3.81
,
02/28/11 0:00,3.93
,
03/01/11 0:00,3.93
,
03/02/11 0:00,3.79
,
03/03/11 0:00,3.75
,
03/04/11 0:00,3.7
,
03/07/11 0:00,3.73
,
03/08/11 0:00,3.83
,
03/09/11 0:00,3.81
,
03/10/11 0:00,3.87
,
03/11/11 0:00,3.78
,
03/14/11 0:00,3.9
,
03/15/11 0:00,3.81
,
03/16/11 0:00,3.86
,
03/17/11 0:00,3.85
,
03/18/11 0:00,3.98
,
03/21/11 0:00,3.99
,
03/22/11 0:00,4.05
,
03/23/11 0:00,4.18
,
03/24/11 0:00,4.27
,
03/25/11 0:00,4.13
,
03/28/11 0:00,4.35
,
03/29/11 0:00,4.27
,
03/30/11 0:00,4.25
,
03/31/11 0:00,4.32
,
04/01/11 0:00,4.32
,
04/04/11 0:00,4.21
,
04/05/11 0:00,4.22
,
04/06/11 0:00,4.17
,
04/07/11 0:00,4.12
,
04/08/11 0:00,4.05
,
04/11/11 0:00,4.05
,
04/12/11 0:00,4.08
,
04/13/11 0:00,4.14
,
04/14/11 0:00,4.12
,
04/15/11 0:00,4.21
,
04/18/11 0:00,4.23
,
04/19/11 0:00,4.19
,
04/20/11 0:00,4.33
,
04/21/11 0:00,4.33
,
04/25/11 0:00,4.37
,
04/26/11 0:00,4.32
,
04/27/11 0:00,4.35
,
04/28/11 0:00,4.38
,
04/29/11 0:00,4.51
,
05/02/11 0:00,4.6
,
05/03/11 0:00,4.6
,
05/04/11 0:00,4.59
,
05/05/11 0:00,4.49
,
05/06/11 0:00,4.24
,
05/09/11 0:00,4.28
,
05/10/11 0:00,4.19
,
05/11/11 0:00,4.23
,
05/12/11 0:00,4.1
,
05/13/11 0:00,4.09
,
05/16/11 0:00,4.21
,
05/17/11 0:00,4.25
,
05/18/11 0:00,4.15
,
05/19/11 0:00,4.1
,
05/20/11 0:00,4.05
,
05/23/11 0:00,4.27
,
05/24/11 0:00,4.37
,
05/25/11 0:00,4.36
,
05/26/11 0:00,4.37
,
05/27/11 0:00,4.36
,
05/31/11 0:00,4.63
,
06/01/11 0:00,4.62
,
06/02/11 0:00,4.64
,
06/03/11 0:00,4.72
,
06/06/11 0:00,4.83
,
06/07/11 0:00,4.83
,
06/08/11 0:00,4.83
,
06/09/11 0:00,4.92
,
06/10/11 0:00,4.72
,
06/13/11 0:00,4.75
,
06/14/11 0:00,4.59
,
06/15/11 0:00,4.53
,
06/16/11 0:00,4.54
,
06/17/11 0:00,4.39
,
06/20/11 0:00,4.33
,
06/21/11 0:00,4.37
,
06/22/11 0:00,4.42
,
06/23/11 0:00,4.31
,
06/24/11 0:00,4.2
,
06/27/11 0:00,4.25
,
06/28/11 0:00,4.34
,
06/29/11 0:00,4.4
,
06/30/11 0:00,4.28
,
07/01/11 0:00,4.33
,
07/05/11 0:00,4.4
,
07/06/11 0:00,4.34
,
07/07/11 0:00,4.25
,
07/08/11 0:00,4.19
,
07/11/11 0:00,4.35
,
07/12/11 0:00,4.38
,
07/13/11 0:00,4.43
,
07/14/11 0:00,4.42
,
07/15/11 0:00,4.49
,
07/18/11 0:00,4.6
,
07/19/11 0:00,4.6
,
07/20/11 0:00,4.64
,
07/21/11 0:00,4.58
,
07/22/11 0:00,4.46
,
07/25/11 0:00,4.45
,
07/26/11 0:00,4.43
,
07/27/11 0:00,4.46
,
07/28/11 0:00,4.41
,
07/29/11 0:00,4.26
,
08/01/11 0:00,4.29
,
08/02/11 0:00,4.3
,
08/03/11 0:00,4.26
,
08/04/11 0:00,4.2
,
08/05/11 0:00,4
,
08/08/11 0:00,4
,
08/09/11 0:00,4.06
,
08/10/11 0:00,4.09
,
08/11/11 0:00,4.06
,
08/12/11 0:00,4.17
,
08/15/11 0:00,4.05
,
08/16/11 0:00,4.03
,
08/17/11 0:00,3.98
,
08/18/11 0:00,3.98
,
08/19/11 0:00,3.99
,
08/22/11 0:00,3.97
,
08/23/11 0:00,4.01
,
08/24/11 0:00,4.1
,
08/25/11 0:00,4.01
,
08/26/11 0:00,3.96
,
08/29/11 0:00,3.93
,
08/30/11 0:00,3.85
,
08/31/11 0:00,3.97
,
09/01/11 0:00,4.18
,
09/02/11 0:00,4.12
,
09/06/11 0:00,3.93
,
09/07/11 0:00,3.96
,
09/08/11 0:00,3.99
,
09/09/11 0:00,3.96
,
09/12/11 0:00,3.92
,
09/13/11 0:00,3.96
,
09/14/11 0:00,4.01
,
09/15/11 0:00,4.04
,
09/16/11 0:00,3.84
,
09/19/11 0:00,3.78
,
09/20/11 0:00,3.84
,
09/21/11 0:00,3.78
,
09/22/11 0:00,3.72
,
09/23/11 0:00,3.74
,
09/26/11 0:00,3.8
,
09/27/11 0:00,3.92
,
09/28/11 0:00,3.88
,
09/29/11 0:00,3.77
,
09/30/11 0:00,3.68
,
10/03/11 0:00,3.57
,
10/04/11 0:00,3.56
,
10/05/11 0:00,3.63
,
10/06/11 0:00,3.49
,
10/07/11 0:00,3.4
,
10/10/11 0:00,3.41
,
10/11/11 0:00,3.52
,
10/12/11 0:00,3.54
,
10/13/11 0:00,3.42
,
10/14/11 0:00,3.49
,
10/17/11 0:00,3.72
,
10/18/11 0:00,3.63
,
10/19/11 0:00,3.59
,
10/20/11 0:00,3.61
,
10/21/11 0:00,3.54
,
10/24/11 0:00,3.61
,
10/25/11 0:00,3.62
,
10/26/11 0:00,3.65
,
10/27/11 0:00,3.59
,
10/28/11 0:00,3.63
,
10/31/11 0:00,3.66
,
11/01/11 0:00,3.49
,
11/02/11 0:00,3.39
,
11/03/11 0:00,3.39
,
11/04/11 0:00,3.44
,
11/07/11 0:00,3.35
,
11/08/11 0:00,3.42
,
11/09/11 0:00,3.55
,
11/10/11 0:00,3.48
,
11/11/11 0:00,3.29
,
11/14/11 0:00,3.17
,
11/15/11 0:00,3.12
,
11/16/11 0:00,3.11
,
11/17/11 0:00,3.11
,
11/18/11 0:00,3.01
,
11/21/11 0:00,2.94
,
11/22/11 0:00,3.06
,
11/23/11 0:00,2.84
,
11/25/11 0:00,2.84
,
11/28/11 0:00,3.09
,
11/29/11 0:00,3.39
,
11/30/11 0:00,3.53
,
12/01/11 0:00,3.49
,
12/02/11 0:00,3.35
,
12/05/11 0:00,3.38
,
12/06/11 0:00,3.43
,
12/07/11 0:00,3.45
,
12/08/11 0:00,3.42
,
12/09/11 0:00,3.29
,
12/12/11 0:00,3.13
,
12/13/11 0:00,3.12
,
12/14/11 0:00,3.08
,
12/15/11 0:00,3.05
,
12/16/11 0:00,3.01
,
12/19/11 0:00,3.03
,
12/20/11 0:00,3.06
,
12/21/11 0:00,3.05
,
12/22/11 0:00,3.08
,
12/23/11 0:00,2.97
,
12/27/11 0:00,3.09
,
12/28/11 0:00,3.07
,
12/29/11 0:00,3.03
,
12/30/11 0:00,2.98
,
01/03/12 0:00,2.97
,
01/04/12 0:00,2.96
,
01/05/12 0:00,2.91
,
01/06/12 0:00,2.85
,
01/09/12 0:00,2.89
,
01/10/12 0:00,2.97
,
01/11/12 0:00,2.81
,
01/12/12 0:00,2.7
,
01/13/12 0:00,2.67
,
01/17/12 0:00,2.51
,
01/18/12 0:00,2.49
,
01/19/12 0:00,2.36
,
01/20/12 0:00,2.23
,
01/23/12 0:00,2.39
,
01/24/12 0:00,2.6
,
01/25/12 0:00,2.61
,
01/26/12 0:00,2.68
,
01/27/12 0:00,2.59
,
01/30/12 0:00,2.71
,
01/31/12 0:00,2.51
,
02/01/12 0:00,2.32
,
02/02/12 0:00,2.3
,
02/03/12 0:00,2.4
,
02/06/12 0:00,2.46
,
02/07/12 0:00,2.6
,
02/08/12 0:00,2.48
,
02/09/12 0:00,2.5
,
02/10/12 0:00,2.51
,
02/13/12 0:00,2.42
,
02/14/12 0:00,2.48
,
02/15/12 0:00,2.54
,
02/16/12 0:00,2.47
,
02/17/12 0:00,2.67
,
02/21/12 0:00,2.63
,
02/22/12 0:00,2.6
,
02/23/12 0:00,2.68
,
02/24/12 0:00,2.6
,
02/27/12 0:00,2.55
,
02/28/12 0:00,2.44
,
02/29/12 0:00,2.44
,
03/01/12 0:00,2.45
,
03/02/12 0:00,2.38
,
03/05/12 0:00,2.31
,
03/06/12 0:00,2.3
,
03/07/12 0:00,2.24
,
03/08/12 0:00,2.24
,
03/09/12 0:00,2.21
,
03/12/12 0:00,2.17
,
03/13/12 0:00,2.15
,
03/14/12 0:00,2.13
,
03/15/12 0:00,2.07
,
03/16/12 0:00,2.01
,
03/19/12 0:00,2.14
,
03/20/12 0:00,2.19
,
03/21/12 0:00,2.21
,
03/22/12 0:00,2.19
,
03/23/12 0:00,2.07
,
03/26/12 0:00,2.16
,
03/27/12 0:00,2.09
,
03/28/12 0:00,2.05
,
03/29/12 0:00,2.02
,
03/30/12 0:00,2
,
04/02/12 0:00,1.88
,
04/03/12 0:00,1.94
,
04/04/12 0:00,2.06
,
04/05/12 0:00,1.98
,
04/09/12 0:00,1.99
,
04/10/12 0:00,1.99
,
04/11/12 0:00,1.91
,
04/12/12 0:00,1.87
,
04/13/12 0:00,1.87
,
04/16/12 0:00,1.88
,
04/17/12 0:00,1.89
,
04/18/12 0:00,1.87
,
04/19/12 0:00,1.85
,
04/20/12 0:00,1.82
,
04/23/12 0:00,1.89
,
04/24/12 0:00,1.97
,
04/25/12 0:00,1.99
,
04/26/12 0:00,2.1
,
04/27/12 0:00,2.05
,
04/30/12 0:00,2.1
,
05/01/12 0:00,2.29
,
05/02/12 0:00,2.31
,
05/03/12 0:00,2.29
,
05/04/12 0:00,2.3
,
05/07/12 0:00,2.3
,
05/08/12 0:00,2.27
,
05/09/12 0:00,2.36
,
05/10/12 0:00,2.36
,
05/11/12 0:00,2.37
,
05/14/12 0:00,2.41
,
05/15/12 0:00,2.38
,
05/16/12 0:00,2.5
,
05/17/12 0:00,2.6
,
05/18/12 0:00,2.56
,
05/21/12 0:00,2.6
,
05/22/12 0:00,2.55
,
05/23/12 0:00,2.6
,
05/24/12 0:00,2.66
,
05/25/12 0:00,2.56
,
05/29/12 0:00,2.5
,
05/30/12 0:00,2.39
,
05/31/12 0:00,2.34
,
06/01/12 0:00,2.24
,
06/04/12 0:00,2.32
,
06/05/12 0:00,2.39
,
06/06/12 0:00,2.41
,
06/07/12 0:00,2.33
,
06/08/12 0:00,2.22
,
06/11/12 0:00,2.22
,
06/12/12 0:00,2.17
,
06/13/12 0:00,2.18
,
06/14/12 0:00,2.2
,
06/15/12 0:00,2.44
,
06/18/12 0:00,2.45
,
06/19/12 0:00,2.59
,
06/20/12 0:00,2.6
,
06/21/12 0:00,2.48
,
06/22/12 0:00,2.5
,
06/25/12 0:00,2.7
,
06/26/12 0:00,2.7
,
06/27/12 0:00,2.87
,
06/28/12 0:00,2.81
,
06/29/12 0:00,2.74
,
07/02/12 0:00,2.73
,
07/03/12 0:00,2.78
,
07/05/12 0:00,2.9
,
07/06/12 0:00,2.94
,
07/09/12 0:00,2.79
,
07/10/12 0:00,2.87
,
07/11/12 0:00,2.72
,
07/12/12 0:00,2.83
,
07/13/12 0:00,2.88
,
07/16/12 0:00,2.92
,
07/17/12 0:00,2.83
,
07/18/12 0:00,2.84
,
07/19/12 0:00,2.99
,
07/20/12 0:00,3.03
,
07/23/12 0:00,3.05
,
07/24/12 0:00,3.16
,
07/25/12 0:00,3.19
,
07/26/12 0:00,3.13
,
07/27/12 0:00,3.1
,
07/30/12 0:00,3.14
,
07/31/12 0:00,3.2
,
08/01/12 0:00,3.2
,
08/02/12 0:00,3.16
,
08/03/12 0:00,2.91
,
08/06/12 0:00,2.9
,
08/07/12 0:00,2.99
,
08/08/12 0:00,2.97
,
08/09/12 0:00,2.89
,
08/10/12 0:00,2.84
,
08/13/12 0:00,2.77
,
08/14/12 0:00,2.79
,
08/15/12 0:00,2.82
,
08/16/12 0:00,2.78
,
08/17/12 0:00,2.7
,
08/20/12 0:00,2.75
,
08/21/12 0:00,2.8
,
08/22/12 0:00,2.8
,
08/23/12 0:00,2.81
,
08/24/12 0:00,2.81
,
08/27/12 0:00,2.8
,
08/28/12 0:00,2.71
,
08/29/12 0:00,2.64
,
08/30/12 0:00,2.72
,
08/31/12 0:00,2.72
,
09/04/12 0:00,2.81
,
09/05/12 0:00,2.87
,
09/06/12 0:00,2.85
,
09/07/12 0:00,2.73
,
09/10/12 0:00,2.66
,
09/11/12 0:00,2.82
,
09/12/12 0:00,2.96
,
09/13/12 0:00,3.01
,
09/14/12 0:00,2.94
,
09/17/12 0:00,2.83
,
09/18/12 0:00,2.74
,
09/19/12 0:00,2.7
,
09/20/12 0:00,2.76
,
09/21/12 0:00,2.76
,
09/24/12 0:00,2.82
,
09/25/12 0:00,2.84
,
09/26/12 0:00,2.92
,
09/27/12 0:00,3.01
,
09/28/12 0:00,3.08
,
10/01/12 0:00,3.19
,
10/02/12 0:00,3.21
,
10/03/12 0:00,3.21
,
10/04/12 0:00,3.23
,
10/05/12 0:00,3.26
,
10/08/12 0:00,3.18
,
10/09/12 0:00,3.18
,
10/10/12 0:00,3.26
,
10/11/12 0:00,3.28
,
10/12/12 0:00,3.38
,
10/15/12 0:00,3.35
,
10/16/12 0:00,3.27
,
10/17/12 0:00,3.24
,
10/18/12 0:00,3.28
,
10/19/12 0:00,3.43
,
10/22/12 0:00,3.49
,
10/23/12 0:00,3.34
,
10/24/12 0:00,3.43
,
10/25/12 0:00,3.39
,
10/26/12 0:00,3.38
,
10/29/12 0:00,3.4
,
10/30/12 0:00,3.42
,
10/31/12 0:00,3.5
,
11/01/12 0:00,3.5
,
11/02/12 0:00,3.4
,
11/05/12 0:00,3.34
,
11/06/12 0:00,3.41
,
11/07/12 0:00,3.47
,
11/08/12 0:00,3.45
,
11/09/12 0:00,3.33
,
11/12/12 0:00,3.4
,
11/13/12 0:00,3.57
,
11/14/12 0:00,3.66
,
11/15/12 0:00,3.63
,
11/16/12 0:00,3.46
,
11/19/12 0:00,3.63
,
11/20/12 0:00,3.62
,
11/21/12 0:00,3.59
,
11/23/12 0:00,3.59
,
11/26/12 0:00,3.75
,
11/27/12 0:00,3.77
,
11/28/12 0:00,3.71
,
11/29/12 0:00,3.61
,
11/30/12 0:00,3.46
,
12/03/12 0:00,3.44
,
12/04/12 0:00,3.38
,
12/05/12 0:00,3.41
,
12/06/12 0:00,3.48
,
12/07/12 0:00,3.33
,
12/10/12 0:00,3.35
,
12/11/12 0:00,3.39
,
12/12/12 0:00,3.33
,
12/13/12 0:00,3.27
,
12/14/12 0:00,3.15
,
12/17/12 0:00,3.2
,
12/18/12 0:00,3.29
,
12/19/12 0:00,3.25
,
12/20/12 0:00,3.35
,
12/21/12 0:00,3.42
,
12/24/12 0:00,3.3
,
12/26/12 0:00,3.35
,
12/27/12 0:00,3.31
,
12/28/12 0:00,3.4
,
12/31/12 0:00,3.43
,
01/02/13 0:00,3.3
,
01/03/13 0:00,3.19
,
01/04/13 0:00,3.2
,
01/07/13 0:00,3.3
,
01/08/13 0:00,3.21
,
01/09/13 0:00,3.14
,
01/10/13 0:00,3.08
,
01/11/13 0:00,3.18
,
01/14/13 0:00,3.39
,
01/15/13 0:00,3.4
,
01/16/13 0:00,3.43
,
01/17/13 0:00,3.44
,
01/18/13 0:00,3.54
,
01/22/13 0:00,3.63
,
01/23/13 0:00,3.53
,
01/24/13 0:00,3.56
,
01/25/13 0:00,3.42
,
01/28/13 0:00,3.25
,
01/29/13 0:00,3.14
,
